date,ip,loc,lat,long,Date,Day
2021-07-29 17:19:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-29 17:19:44+00:00,2021-07-29
2021-07-29 18:22:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-29 18:22:40+00:00,2021-07-29
2021-07-29 20:26:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-29 20:26:00+00:00,2021-07-29
2021-07-29 22:32:45 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-29 22:32:45+00:00,2021-07-29
2021-07-29 22:38:16 UTC,35.1.118.231,"Ann Arbor, Michigan",42.2804,-83.7068,2021-07-29 22:38:16+00:00,2021-07-29
2021-07-30 02:43:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 02:43:54+00:00,2021-07-30
2021-07-30 04:37:52 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 04:37:52+00:00,2021-07-30
2021-07-30 15:01:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 15:01:35+00:00,2021-07-30
2021-07-30 17:24:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 17:24:10+00:00,2021-07-30
2021-07-30 18:32:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 18:32:30+00:00,2021-07-30
2021-07-30 20:01:16 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 20:01:16+00:00,2021-07-30
2021-07-30 21:25:06 UTC,35.1.121.137,"Ann Arbor, Michigan",42.2804,-83.7068,2021-07-30 21:25:06+00:00,2021-07-30
2021-07-30 23:11:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-30 23:11:54+00:00,2021-07-30
2021-07-31 13:09:47 UTC,69.136.133.109,"Detroit, Michigan",42.3914,-83.15,2021-07-31 13:09:47+00:00,2021-07-31
2021-07-31 14:41:31 UTC,35.2.117.37,"Ann Arbor, Michigan",42.2807,-83.7068,2021-07-31 14:41:31+00:00,2021-07-31
2021-07-31 16:32:01 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-31 16:32:01+00:00,2021-07-31
2021-07-31 17:42:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-31 17:42:30+00:00,2021-07-31
2021-07-31 19:36:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-31 19:36:30+00:00,2021-07-31
2021-07-31 20:07:28 UTC,35.1.85.6,"Ann Arbor, Michigan",42.3068,-83.7068,2021-07-31 20:07:28+00:00,2021-07-31
2021-07-31 23:05:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-07-31 23:05:20+00:00,2021-07-31
2021-08-01 00:16:02 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-01 00:16:02+00:00,2021-08-01
2021-08-01 11:48:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-01 11:48:40+00:00,2021-08-01
2021-08-01 21:09:15 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-01 21:09:15+00:00,2021-08-01
2021-08-01 23:27:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-01 23:27:50+00:00,2021-08-01
2021-08-02 12:22:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-02 12:22:56+00:00,2021-08-02
2021-08-02 16:47:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-02 16:47:09+00:00,2021-08-02
2021-08-02 17:49:53 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-02 17:49:53+00:00,2021-08-02
2021-08-02 19:50:54 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-02 19:50:54+00:00,2021-08-02
2021-08-02 22:02:36 UTC,69.136.133.62,"Detroit, Michigan",42.3914,-83.15,2021-08-02 22:02:36+00:00,2021-08-02
2021-08-03 14:17:19 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-03 14:17:19+00:00,2021-08-03
2021-08-03 15:17:51 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-03 15:17:51+00:00,2021-08-03
2021-08-03 19:28:14 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-03 19:28:14+00:00,2021-08-03
2021-08-04 01:54:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 01:54:22+00:00,2021-08-04
2021-08-04 12:31:17 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 12:31:17+00:00,2021-08-04
2021-08-04 17:03:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 17:03:10+00:00,2021-08-04
2021-08-04 18:03:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 18:03:20+00:00,2021-08-04
2021-08-04 19:26:03 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 19:26:03+00:00,2021-08-04
2021-08-04 20:28:10 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 20:28:10+00:00,2021-08-04
2021-08-04 21:25:04 UTC,35.1.44.201,"Ann Arbor, Michigan",42.4658,-83.7068,2021-08-04 21:25:04+00:00,2021-08-04
2021-08-04 22:26:16 UTC,35.1.44.201,"Ann Arbor, Michigan",42.4658,-83.7068,2021-08-04 22:26:16+00:00,2021-08-04
2021-08-04 22:39:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-04 22:39:38+00:00,2021-08-04
2021-08-05 13:10:55 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-05 13:10:55+00:00,2021-08-05
2021-08-05 14:13:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-05 14:13:36+00:00,2021-08-05
2021-08-05 18:00:32 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-05 18:00:32+00:00,2021-08-05
2021-08-05 19:21:35 UTC,69.136.134.233,"Detroit, Michigan",42.3914,-83.15,2021-08-05 19:21:35+00:00,2021-08-05
2021-08-05 22:38:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-05 22:38:30+00:00,2021-08-05
2021-08-06 01:00:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 01:00:18+00:00,2021-08-06
2021-08-06 02:10:52 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 02:10:52+00:00,2021-08-06
2021-08-06 03:34:51 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 03:34:51+00:00,2021-08-06
2021-08-06 04:41:51 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 04:41:51+00:00,2021-08-06
2021-08-06 12:36:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 12:36:18+00:00,2021-08-06
2021-08-06 14:36:07 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 14:36:07+00:00,2021-08-06
2021-08-06 15:55:02 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 15:55:02+00:00,2021-08-06
2021-08-06 17:17:55 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 17:17:55+00:00,2021-08-06
2021-08-06 19:42:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 19:42:20+00:00,2021-08-06
2021-08-06 22:23:15 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 22:23:15+00:00,2021-08-06
2021-08-06 23:23:31 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-06 23:23:31+00:00,2021-08-06
2021-08-07 04:59:01 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 04:59:01+00:00,2021-08-07
2021-08-07 14:05:43 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 14:05:43+00:00,2021-08-07
2021-08-07 16:29:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 16:29:50+00:00,2021-08-07
2021-08-07 17:20:35 UTC,35.1.26.252,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-07 17:20:35+00:00,2021-08-07
2021-08-07 18:30:54 UTC,35.1.26.252,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-07 18:30:54+00:00,2021-08-07
2021-08-07 19:19:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 19:19:28+00:00,2021-08-07
2021-08-07 21:21:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 21:21:23+00:00,2021-08-07
2021-08-07 22:24:31 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-07 22:24:31+00:00,2021-08-07
2021-08-08 05:29:47 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 05:29:47+00:00,2021-08-08
2021-08-08 16:02:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 16:02:21+00:00,2021-08-08
2021-08-08 17:23:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 17:23:38+00:00,2021-08-08
2021-08-08 18:27:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 18:27:09+00:00,2021-08-08
2021-08-08 19:29:07 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 19:29:07+00:00,2021-08-08
2021-08-08 20:54:37 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-08 20:54:37+00:00,2021-08-08
2021-08-09 12:25:28 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 12:25:28+00:00,2021-08-09
2021-08-09 14:31:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 14:31:40+00:00,2021-08-09
2021-08-09 15:56:44 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 15:56:44+00:00,2021-08-09
2021-08-09 16:59:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 16:59:50+00:00,2021-08-09
2021-08-09 18:35:41 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 18:35:41+00:00,2021-08-09
2021-08-09 22:10:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-09 22:10:22+00:00,2021-08-09
2021-08-10 02:28:13 UTC,35.1.26.252,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-10 02:28:13+00:00,2021-08-10
2021-08-10 02:49:22 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 02:49:22+00:00,2021-08-10
2021-08-10 14:01:52 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 14:01:52+00:00,2021-08-10
2021-08-10 15:12:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 15:12:56+00:00,2021-08-10
2021-08-10 17:17:59 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 17:17:59+00:00,2021-08-10
2021-08-10 18:28:33 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 18:28:33+00:00,2021-08-10
2021-08-10 19:33:09 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 19:33:09+00:00,2021-08-10
2021-08-10 20:35:15 UTC,35.1.26.252,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-10 20:35:15+00:00,2021-08-10
2021-08-10 21:19:50 UTC,69.136.135.34,"Detroit, Michigan",42.3914,-83.15,2021-08-10 21:19:50+00:00,2021-08-10
2021-08-10 23:10:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-10 23:10:18+00:00,2021-08-10
2021-08-11 02:11:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 02:11:23+00:00,2021-08-11
2021-08-11 12:29:29 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 12:29:29+00:00,2021-08-11
2021-08-11 13:34:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 13:34:56+00:00,2021-08-11
2021-08-11 14:41:56 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 14:41:56+00:00,2021-08-11
2021-08-11 17:15:30 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 17:15:30+00:00,2021-08-11
2021-08-11 18:31:16 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 18:31:16+00:00,2021-08-11
2021-08-11 20:37:12 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-11 20:37:12+00:00,2021-08-11
2021-08-12 00:23:33 UTC,35.1.83.244,"Ann Arbor, Michigan",42.3068,-83.7068,2021-08-12 00:23:33+00:00,2021-08-12
2021-08-12 00:35:54 UTC,69.136.132.210,"Detroit, Michigan",42.3914,-83.15,2021-08-12 00:35:54+00:00,2021-08-12
2021-08-12 00:38:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-12 00:38:21+00:00,2021-08-12
2021-08-12 01:52:39 UTC,69.136.134.250,"Detroit, Michigan",42.3914,-83.15,2021-08-12 01:52:39+00:00,2021-08-12
2021-08-12 12:42:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-12 12:42:35+00:00,2021-08-12
2021-08-12 23:45:41 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-12 23:45:41+00:00,2021-08-12
2021-08-13 03:38:03 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-13 03:38:03+00:00,2021-08-13
2021-08-13 12:00:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-13 12:00:36+00:00,2021-08-13
2021-08-13 14:37:50 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-13 14:37:50+00:00,2021-08-13
2021-08-13 19:15:13 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-13 19:15:13+00:00,2021-08-13
2021-08-13 23:53:12 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-13 23:53:12+00:00,2021-08-13
2021-08-14 09:59:19 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-14 09:59:19+00:00,2021-08-14
2021-08-14 14:46:55 UTC,69.136.134.239,"Detroit, Michigan",42.3914,-83.15,2021-08-14 14:46:55+00:00,2021-08-14
2021-08-14 15:49:01 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-14 15:49:01+00:00,2021-08-14
2021-08-14 17:06:08 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-14 17:06:08+00:00,2021-08-14
2021-08-14 18:14:33 UTC,69.136.134.172,"Detroit, Michigan",42.3914,-83.15,2021-08-14 18:14:33+00:00,2021-08-14
2021-08-14 21:31:50 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-14 21:31:50+00:00,2021-08-14
2021-08-15 00:08:11 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 00:08:11+00:00,2021-08-15
2021-08-15 01:35:09 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 01:35:09+00:00,2021-08-15
2021-08-15 13:53:09 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 13:53:09+00:00,2021-08-15
2021-08-15 15:02:58 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 15:02:58+00:00,2021-08-15
2021-08-15 16:19:53 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 16:19:53+00:00,2021-08-15
2021-08-15 17:21:44 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 17:21:44+00:00,2021-08-15
2021-08-15 18:50:54 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-15 18:50:54+00:00,2021-08-15
2021-08-16 13:45:46 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-16 13:45:46+00:00,2021-08-16
2021-08-16 15:00:36 UTC,69.136.134.168,"Detroit, Michigan",42.3914,-83.15,2021-08-16 15:00:36+00:00,2021-08-16
2021-08-16 15:36:08 UTC,69.136.134.130,"Detroit, Michigan",42.3914,-83.15,2021-08-16 15:36:08+00:00,2021-08-16
2021-08-16 16:49:37 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-16 16:49:37+00:00,2021-08-16
2021-08-16 18:22:52 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-16 18:22:52+00:00,2021-08-16
2021-08-16 20:06:28 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-16 20:06:28+00:00,2021-08-16
2021-08-16 22:02:13 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-16 22:02:13+00:00,2021-08-16
2021-08-17 03:17:09 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-17 03:17:09+00:00,2021-08-17
2021-08-17 10:58:37 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-17 10:58:37+00:00,2021-08-17
2021-08-18 01:12:24 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 01:12:24+00:00,2021-08-18
2021-08-18 02:15:55 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 02:15:55+00:00,2021-08-18
2021-08-18 16:32:59 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 16:32:59+00:00,2021-08-18
2021-08-18 17:33:54 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 17:33:54+00:00,2021-08-18
2021-08-18 20:11:57 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 20:11:57+00:00,2021-08-18
2021-08-18 20:20:24 UTC,69.136.132.144,"Detroit, Michigan",42.3914,-83.15,2021-08-18 20:20:24+00:00,2021-08-18
2021-08-18 21:53:18 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 21:53:18+00:00,2021-08-18
2021-08-18 23:03:20 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-18 23:03:20+00:00,2021-08-18
2021-08-19 00:26:34 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-19 00:26:34+00:00,2021-08-19
2021-08-19 10:56:36 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-19 10:56:36+00:00,2021-08-19
2021-08-19 17:57:19 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-19 17:57:19+00:00,2021-08-19
2021-08-19 20:33:25 UTC,69.136.135.67,"Detroit, Michigan",42.3914,-83.15,2021-08-19 20:33:25+00:00,2021-08-19
2021-08-19 20:59:55 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-19 20:59:55+00:00,2021-08-19
2021-08-19 23:16:19 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-19 23:16:19+00:00,2021-08-19
2021-08-20 09:51:16 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-20 09:51:16+00:00,2021-08-20
2021-08-20 13:19:29 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-20 13:19:29+00:00,2021-08-20
2021-08-20 14:51:39 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-20 14:51:39+00:00,2021-08-20
2021-08-20 19:38:32 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-20 19:38:32+00:00,2021-08-20
2021-08-21 02:42:37 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 02:42:37+00:00,2021-08-21
2021-08-21 03:56:59 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 03:56:59+00:00,2021-08-21
2021-08-21 13:09:25 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 13:09:25+00:00,2021-08-21
2021-08-21 15:23:02 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 15:23:02+00:00,2021-08-21
2021-08-21 16:27:33 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 16:27:33+00:00,2021-08-21
2021-08-21 17:33:49 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 17:33:49+00:00,2021-08-21
2021-08-21 18:34:00 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 18:34:00+00:00,2021-08-21
2021-08-21 19:58:01 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 19:58:01+00:00,2021-08-21
2021-08-21 21:00:17 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-21 21:00:17+00:00,2021-08-21
2021-08-22 01:47:43 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-22 01:47:43+00:00,2021-08-22
2021-08-22 18:15:21 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-22 18:15:21+00:00,2021-08-22
2021-08-22 19:18:01 UTC,68.43.249.168,"Hamtramck, Michigan",42.4122,-83.0583,2021-08-22 19:18:01+00:00,2021-08-22
2021-08-23 01:20:08 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 01:20:08+00:00,2021-08-23
2021-08-23 02:53:18 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 02:53:18+00:00,2021-08-23
2021-08-23 04:04:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 04:04:36+00:00,2021-08-23
2021-08-23 18:33:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 18:33:35+00:00,2021-08-23
2021-08-23 22:38:27 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 22:38:27+00:00,2021-08-23
2021-08-23 23:47:20 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-23 23:47:20+00:00,2021-08-23
2021-08-24 02:41:26 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 02:41:26+00:00,2021-08-24
2021-08-24 04:25:13 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 04:25:13+00:00,2021-08-24
2021-08-24 05:55:40 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 05:55:40+00:00,2021-08-24
2021-08-24 12:27:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 12:27:35+00:00,2021-08-24
2021-08-24 20:10:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 20:10:36+00:00,2021-08-24
2021-08-24 22:18:38 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-24 22:18:38+00:00,2021-08-24
2021-08-25 00:04:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 00:04:36+00:00,2021-08-25
2021-08-25 12:13:02 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 12:13:02+00:00,2021-08-25
2021-08-25 13:39:05 UTC,35.2.173.17,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-25 13:39:05+00:00,2021-08-25
2021-08-25 17:49:39 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 17:49:39+00:00,2021-08-25
2021-08-25 18:52:23 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 18:52:23+00:00,2021-08-25
2021-08-25 20:05:59 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 20:05:59+00:00,2021-08-25
2021-08-25 20:31:23 UTC,35.1.51.93,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-25 20:31:23+00:00,2021-08-25
2021-08-25 22:03:16 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 22:03:16+00:00,2021-08-25
2021-08-25 23:53:25 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-25 23:53:25+00:00,2021-08-25
2021-08-26 01:53:51 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 01:53:51+00:00,2021-08-26
2021-08-26 03:04:29 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 03:04:29+00:00,2021-08-26
2021-08-26 04:23:00 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 04:23:00+00:00,2021-08-26
2021-08-26 05:25:36 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 05:25:36+00:00,2021-08-26
2021-08-26 15:23:34 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 15:23:34+00:00,2021-08-26
2021-08-26 16:11:10 UTC,35.2.160.228,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-26 16:11:10+00:00,2021-08-26
2021-08-26 16:25:23 UTC,69.136.133.48,"Detroit, Michigan",42.3914,-83.15,2021-08-26 16:25:23+00:00,2021-08-26
2021-08-26 20:18:38 UTC,35.1.225.84,"Ann Arbor, Michigan",42.2709,-83.7068,2021-08-26 20:18:38+00:00,2021-08-26
2021-08-26 21:42:35 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 21:42:35+00:00,2021-08-26
2021-08-26 22:57:31 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-26 22:57:31+00:00,2021-08-26
2021-08-27 05:43:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-27 05:43:21+00:00,2021-08-27
2021-08-27 13:37:21 UTC,208.75.19.158,"Ann Arbor, Michigan",42.2709,-83.7282,2021-08-27 13:37:21+00:00,2021-08-27
